scramble,target,response,image_category,image_name,image_invert,image_list
True,False,"['match', 870.8493875299496]",city,city_00498.jpg,False,Bad
True,False,"['nonmatch', 873.8330662001717]",highway,highways_00519.jpg,False,Bad
True,False,"['nonmatch', 876.317219992782]",forest,forests_00689.jpg,True,Good
True,False,"['nonmatch', 878.691570340147]",office,offices_00649.jpg,True,Bad
True,False,"['nonmatch', 881.2571180940542]",highway,highways_00156.jpg,True,Bad
False,True,"['match', 883.6634151163063]",city,city_00310.jpg,False,Good
True,False,"['nonmatch', 886.2099834514609]",city,city_00168.jpg,True,Bad
False,True,"['nonmatch', 888.8668095985671]",beach,beaches_00224.jpg,True,Good
False,True,"['nonmatch', 891.6283911940733]",mountain,mountains_20081106_00075.jpg,False,Good
True,False,"['nonmatch', 894.1293449793319]",office,offices_00627.jpg,False,Good
True,False,"['nonmatch', 896.7157281531012]",forest,forests_00460.jpg,True,Bad
True,False,"['nonmatch', 899.2178360744922]",office,offices_00626.jpg,True,Good
False,True,"['nonmatch', 901.8865350549535]",city,city_00154.jpg,True,Bad
False,True,"['match', 904.2952809121379]",city,city_00536.jpg,True,Good
True,False,"['match', 906.8434604341477]",beach,beaches_00344.jpg,False,Bad
False,True,"['match', 909.3508331722657]",beach,beaches_00504.jpg,False,Bad
True,False,"['match', 911.8111536302059]",highway,highways_00227.jpg,True,Bad
True,False,"['nonmatch', 914.2475111905311]",office,offices_00554.jpg,True,Bad
False,True,"['match', 916.884735559209]",highway,highways_20081106_00093.jpg,False,Good
False,True,"['nonmatch', 919.6523650767077]",forest,forests_00689.jpg,False,Good
False,True,"['nonmatch', 922.4015650546528]",beach,beaches_00427.jpg,True,Bad
True,False,"['match', 925.0125461275242]",highway,highways_00450.jpg,False,Bad
False,True,"['match', 927.4620915706777]",office,offices_20081106_00024.jpg,False,Good
False,True,"['match', 929.9259530156756]",office,offices_00493.jpg,False,Bad
False,True,"['match', 932.5990659268244]",mountain,mountains_00444.jpg,True,Bad
True,False,"['match', 935.036180534531]",city,city_00613.jpg,False,Good
False,True,"['match', 937.520528726529]",mountain,mountains_00363.jpg,False,Good
True,False,"['nonmatch', 940.0681034402329]",office,offices_00634.jpg,False,Good
False,True,"['nonmatch', 942.5121806147307]",forest,forests_00361.jpg,True,Bad
False,True,"['match', 945.1355834755207]",highway,highways_00409.jpg,False,Good
True,False,"['nonmatch', 951.7248188716571]",city,city_00364.jpg,True,Bad
False,True,"['match', 954.1141928227954]",highway,highways_00463.jpg,False,Good
True,False,"['match', 957.0122334940669]",highway,highways_00222.jpg,True,Good
False,True,"['match', 959.5634874464082]",forest,forests_00267.jpg,False,Good
False,True,"['match', 962.0001761185351]",forest,forests_00114.jpg,True,Good
False,True,"['match', 964.4804325747779]",mountain,mountains_00364.jpg,False,Bad
False,True,"['match', 966.7934245220599]",beach,beaches_00481.jpg,True,Bad
True,False,"['match', 969.2593079444483]",office,offices_20081106_00001.jpg,True,Bad
