scramble,target,response,image_category,image_name,image_invert,image_list
True,False,"['nonmatch', 1097.5747584184885]",forest,forests_00336.jpg,True,Bad
False,True,"['match', 1100.9871451630365]",mountain,mountains_00614.jpg,False,Good
True,False,"['nonmatch', 1104.3905641804063]",highway,highways_00411.jpg,True,Good
False,True,"['nonmatch', 1107.141110307828]",beach,beaches_00193.jpg,True,Good
False,True,"['match', 1110.021641153453]",office,offices_20081106_00009.jpg,True,Bad
True,False,"['match', 1112.9513395441393]",beach,beaches_00481.jpg,True,Bad
True,False,"['nonmatch', 1116.1416678043695]",mountain,mountains_00207.jpg,True,Bad
False,True,"['nonmatch', 1119.0053304539895]",office,offices_00331.jpg,True,Bad
True,False,"['nonmatch', 1122.0636148584165]",office,offices_00509.jpg,False,Bad
False,True,"['nonmatch', 1125.4896414638874]",forest,forests_00147.jpg,True,Good
False,True,"['match', 1129.2951221009964]",beach,beaches_00266.jpg,True,Good
False,True,"['match', 1132.5585161950557]",city,city_00532.jpg,True,Good
True,False,"['nonmatch', 1136.561077636354]",office,offices_00406.jpg,False,Bad
True,False,"['nonmatch', 1140.1491721073455]",city,city_00364.jpg,True,Bad
False,True,"['nonmatch', 1144.1112734322892]",mountain,mountains_00306.jpg,False,Good
True,False,"['nonmatch', 1147.6224739288507]",mountain,mountains_00656.jpg,False,Good
True,False,"['nonmatch', 1151.230737291902]",mountain,mountains_00355.jpg,True,Good
True,False,"['nonmatch', 1155.570016385527]",mountain,mountains_00412.jpg,True,Good
True,False,"['nonmatch', 1158.3321466721022]",highway,highways_00408.jpg,True,Good
True,False,"['nonmatch', 1161.48547066578]",mountain,mountains_00108.jpg,False,Good
False,True,"['match', 1164.8913459282626]",beach,beaches_00316.jpg,False,Good
False,True,"['match', 1168.1439821468432]",highway,highways_00220.jpg,False,Good
True,False,"['nonmatch', 1171.2772359880103]",mountain,mountains_00488.jpg,False,Bad
True,False,"['nonmatch', 1175.0784484083968]",city,city_00498.jpg,True,Bad
True,False,"['nonmatch', 1178.7880986623582]",beach,beaches_00514.jpg,False,Bad
False,True,"['match', 1183.4956351793435]",beach,beaches_00534.jpg,False,Bad
False,True,"['match', 1187.0290367542389]",city,city_20081106_00029.jpg,True,Bad
False,True,"['match', 1190.1923954748077]",mountain,mountains_00118.jpg,True,Bad
False,True,"['match', 1193.036677114062]",mountain,mountains_00730.jpg,True,Bad
False,True,"['nonmatch', 1195.588956278529]",mountain,mountains_00380.jpg,True,Bad
True,False,"['match', 1203.2295144407167]",beach,beaches_00178.jpg,True,Good
False,True,"['match', 1206.6103923236806]",forest,forests_00463.jpg,True,Bad
True,False,"['nonmatch', 1209.5378024072872]",highway,highways_00394.jpg,True,Good
True,False,"['nonmatch', 1213.0616162658976]",office,offices_00656.jpg,True,Good
False,True,"['match', 1215.8040149970927]",office,offices_00331.jpg,False,Bad
False,True,"['match', 1218.9485848615575]",mountain,mountains_00215.jpg,True,Good
True,False,"['match', 1222.5298142856666]",highway,highways_00413.jpg,False,Good
False,True,"['match', 1225.7849329040494]",city,city_00626.jpg,True,Good
False,True,"['match', 1228.6198938474492]",highway,highways_00408.jpg,False,Good
False,True,"['match', 1232.0191138114938]",office,offices_00512.jpg,True,Bad
True,False,"['nonmatch', 1235.5441692161946]",office,offices_00677.jpg,False,Good
True,False,"['match', 1241.5515190898823]",mountain,mountains_00324.jpg,True,Good
True,False,"['match', 1244.2070969390961]",highway,highways_00519.jpg,False,Bad
False,True,"['match', 1247.2621853534408]",office,offices_00136.jpg,True,Bad
False,True,"['nonmatch', 1250.1269160122704]",city,city_00641.jpg,False,Bad
True,False,"['nonmatch', 1253.3862725123472]",city,city_00601.jpg,True,Good
False,True,"['nonmatch', 1256.4438467352586]",office,offices_00677.jpg,True,Good
True,False,"['match', 1260.8032485437316]",mountain,mountains_00472.jpg,True,Bad
True,False,"['match', 1264.1429336234955]",city,city_00613.jpg,False,Good
False,True,"['match', 1267.0923366553275]",highway,highways_00409.jpg,True,Good
True,False,"['match', 1271.6781241437154]",beach,beaches_00350.jpg,False,Bad
False,True,"['match', 1275.1428496498006]",city,city_00504.jpg,False,Bad
False,True,"['match', 1278.7027888888517]",forest,forests_00587.jpg,False,Good
True,False,"['nonmatch', 1281.860532984916]",mountain,mountains_20081106_00063.jpg,False,Good
False,True,"['nonmatch', 1284.3696773930856]",beach,beaches_00451.jpg,False,Bad
True,False,"['nonmatch', 1287.680419283695]",city,city_20081106_00076.jpg,True,Bad
False,True,"['match', 1290.9201275371086]",office,offices_00281.jpg,False,Good
False,True,"['nonmatch', 1293.5582577247726]",beach,beaches_00390.jpg,True,Good
False,True,"['match', 1296.713518627071]",city,city_00532.jpg,False,Good
False,True,"['match', 1300.022659300002]",office,offices_20081106_00085.jpg,True,Good
False,True,"['match', 1303.6283977781713]",office,offices_00621.jpg,False,Good
True,False,"['match', 1306.6607384871916]",mountain,mountains_00198.jpg,False,Good
True,False,"['match', 1309.445911578972]",beach,beaches_00246.jpg,True,Bad
