scramble,target,response,image_category,image_name,image_invert,image_list
False,True,"['match', 775.6520564887154]",office,offices_00422.jpg,False,Bad
False,True,"['match', 778.0805582908393]",office,offices_00625.jpg,True,Good
True,False,"['nonmatch', 780.7403889687159]",city,city_00576.jpg,True,Bad
False,True,"['match', 783.0829288179431]",office,offices_00364.jpg,True,Bad
True,False,"['nonmatch', 785.804380593]",beach,beaches_00518.jpg,True,Bad
True,False,"['nonmatch', 788.4160843192162]",office,offices_00141.jpg,True,Good
True,False,"['nonmatch', 790.7602079182511]",office,offices_00281.jpg,False,Good
True,False,"['nonmatch', 793.3802218837926]",forest,forests_20081106_00019.jpg,False,Good
True,False,"['nonmatch', 795.8628840799578]",forest,forests_20081106_00001.jpg,False,Good
True,False,"['nonmatch', 798.4490869517273]",office,offices_00664.jpg,False,Good
False,True,"['match', 800.9608641489951]",city,city_00641.jpg,False,Bad
False,True,"['match', 803.3998072305502]",city,city_00281.jpg,False,Good
False,True,"['match', 805.9367669402321]",highway,highways_00227.jpg,False,Bad
False,True,"['nonmatch', 808.5180484648698]",mountain,mountains_00591.jpg,True,Good
True,False,"['nonmatch', 811.0938497400236]",office,offices_00153.jpg,True,Bad
False,True,"['match', 813.6445691192883]",beach,beaches_00161.jpg,True,Good
True,False,"['nonmatch', 816.2266763712248]",mountain,mountains_00444.jpg,True,Bad
False,True,"['match', 818.6351594951514]",city,city_00201.jpg,False,Good
False,True,"['match', 821.3532189572209]",beach,beaches_00355.jpg,True,Good
False,True,"['match', 823.8198366676914]",city,city_20081106_00008.jpg,False,Good
False,True,"['match', 826.4812506890376]",forest,forests_20081106_00023.jpg,False,Good
False,True,"['match', 828.7963982556857]",forest,forests_00125.jpg,True,Good
True,False,"['nonmatch', 831.7526959429656]",highway,highways_00394.jpg,False,Good
False,True,"['match', 834.371955898255]",beach,beaches_00268.jpg,True,Good
True,False,"['match', 836.7651302912537]",city,city_00309.jpg,True,Good
True,False,"['nonmatch', 839.4981203192563]",beach,beaches_00481.jpg,True,Bad
True,False,"['nonmatch', 841.8818635809234]",mountain,mountains_00614.jpg,False,Good
True,False,"['match', 844.3769234356308]",highway,highways_00516.jpg,True,Good
True,False,"['nonmatch', 847.0816178939243]",mountain,mountains_00215.jpg,False,Good
True,False,"['nonmatch', 849.4232754435972]",highway,highways_00453.jpg,False,Bad
False,True,"['match', 853.8469438477836]",office,offices_00120.jpg,True,Good
True,False,"['nonmatch', 856.497286871863]",highway,highways_00520.jpg,False,Bad
True,False,"['nonmatch', 858.8829503204593]",mountain,mountains_00178.jpg,True,Good
True,False,"['nonmatch', 861.4271680640117]",mountain,mountains_00475.jpg,True,Bad
False,True,"['match', 864.0707020270135]",highway,highways_00450.jpg,True,Bad
False,True,"['match', 866.565311407548]",city,city_20081106_00044.jpg,False,Bad
True,False,"['nonmatch', 869.1001396654392]",mountain,mountains_00105.jpg,True,Good
True,False,"['nonmatch', 871.6405516861705]",forest,forests_00460.jpg,False,Bad
False,True,"['nonmatch', 874.2176573297957]",forest,forests_00318.jpg,True,Bad
False,True,"['match', 876.6528220238056]",highway,highways_00139.jpg,True,Bad
