scramble,target,response,image_category,image_name,image_invert,image_list
True,False,"['nonmatch', 1153.216466281603]",forest,forests_00605.jpg,False,Bad
False,True,"['match', 1155.9857304900788]",city,city_00364.jpg,False,Bad
True,False,"['nonmatch', 1159.5020519929292]",forest,forests_20081106_00085.jpg,False,Good
True,False,"['nonmatch', 1162.5678499555568]",highway,highways_00199.jpg,True,Good
True,False,"['nonmatch', 1165.4699501266466]",forest,forests_00420.jpg,True,Bad
False,True,"['match', 1168.1441142335377]",highway,highways_00547.jpg,False,Bad
False,True,"['match', 1170.9568943764243]",city,city_00199.jpg,True,Good
False,True,"['match', 1173.6974345230537]",mountain,mountains_00306.jpg,False,Good
False,True,"['match', 1176.4563007765873]",mountain,mountains_00474.jpg,True,Bad
True,False,"['match', 1179.086404421937]",beach,beaches_00235.jpg,False,Good
False,True,"['match', 1181.8203192445983]",mountain,mountains_00686.jpg,True,Bad
False,True,"['match', 1184.6666192559596]",highway,highways_00388.jpg,False,Bad
True,False,"['match', 1187.3645757343163]",forest,forests_00119.jpg,False,Good
False,True,"['match', 1190.0532850760883]",highway,highways_00414.jpg,False,Good
False,True,"['match', 1192.806227440202]",office,offices_00528.jpg,False,Bad
True,False,"['match', 1196.344854434301]",mountain,mountains_00380.jpg,True,Bad
True,False,"['nonmatch', 1199.1430166845998]",office,offices_00441.jpg,True,Bad
False,True,"['match', 1202.0382513052282]",beach,beaches_00151.jpg,True,Bad
False,True,"['match', 1204.9306897844]",beach,beaches_00517.jpg,False,Bad
True,False,"['nonmatch', 1208.2889941281437]",mountain,mountains_00591.jpg,False,Good
True,False,"['match', 1211.9550610035487]",mountain,mountains_00394.jpg,True,Bad
True,False,"['nonmatch', 1215.2172361901771]",mountain,mountains_00504.jpg,True,Bad
False,True,"['match', 1218.0145571296339]",forest,forests_00524.jpg,False,Bad
False,True,"['match', 1220.8349001055944]",mountain,mountains_00426.jpg,False,Bad
False,True,"['match', 1223.6135596842857]",forest,forests_00495.jpg,False,Bad
True,False,"['match', 1226.742541734891]",mountain,mountains_00377.jpg,False,Bad
False,True,"['match', 1229.4313044439914]",beach,beaches_00344.jpg,False,Bad
True,False,"['match', 1232.4725480381476]",city,city_00351.jpg,True,Bad
True,False,"['nonmatch', 1235.2423658732598]",office,offices_00414.jpg,True,Bad
False,True,"['match', 1238.0324743315132]",beach,beaches_20081106_00066.jpg,True,Good
True,False,"['nonmatch', 1242.715461334367]",forest,forests_00557.jpg,False,Bad
False,True,"['match', 1245.366883795922]",mountain,mountains_00488.jpg,True,Bad
True,False,"['match', 1248.4202375351704]",city,city_00349.jpg,False,Good
True,False,"['nonmatch', 1251.2103774061177]",beach,beaches_00179.jpg,True,Good
False,True,"['match', 1253.960234078287]",mountain,mountains_00178.jpg,True,Good
False,True,"['match', 1256.6040821558654]",office,offices_20081106_00001.jpg,False,Bad
False,True,"['match', 1259.3248240875766]",beach,beaches_20081106_00009.jpg,True,Good
True,False,"['match', 1262.2166403932392]",forest,forests_20081106_00001.jpg,False,Good
False,True,"['match', 1264.8774312760227]",forest,forests_20081106_00001.jpg,True,Good
True,False,"['nonmatch', 1267.6381417332202]",mountain,mountains_00502.jpg,True,Bad
True,False,"['nonmatch', 1270.4364956776426]",highway,highways_00571.jpg,False,Bad
False,True,"['match', 1273.262365984535]",mountain,mountains_00765.jpg,True,Bad
True,False,"['match', 1276.4627323396535]",forest,forests_20081106_00096.jpg,False,Bad
True,False,"['nonmatch', 1279.3645923042993]",office,offices_00658.jpg,False,Good
False,True,"['match', 1282.5196811580643]",beach,beaches_00571.jpg,False,Bad
False,True,"['nonmatch', 1285.4195344067662]",office,offices_20081106_00051.jpg,False,Good
True,False,"['nonmatch', 1288.5599633293011]",office,offices_00595.jpg,False,Bad
False,True,"['match', 1291.087209860054]",highway,highways_00516.jpg,True,Good
True,False,"['match', 1293.944341245681]",forest,forests_00434.jpg,True,Bad
False,True,"['match', 1296.6060171925228]",office,offices_00625.jpg,False,Good
True,False,"['nonmatch', 1299.4597111766436]",forest,forests_00554.jpg,True,Bad
False,True,"['match', 1302.0818948181836]",forest,forests_00197.jpg,False,Good
True,False,"['match', 1305.177482984582]",office,offices_00141.jpg,True,Good
True,False,"['nonmatch', 1308.7203837367756]",office,offices_00204.jpg,False,Bad
True,False,"['nonmatch', 1311.7346600067501]",forest,forests_20081106_00019.jpg,False,Good
True,False,"['nonmatch', 1314.496341565806]",forest,forests_00253.jpg,True,Good
False,True,"['match', 1317.2058039795093]",office,offices_00166.jpg,True,Good
True,False,"['match', 1320.04538462397]",office,offices_00627.jpg,False,Good
False,True,"['match', 1322.7169218309953]",office,offices_00599.jpg,True,Good
True,False,"['nonmatch', 1325.8275171022997]",mountain,mountains_00230.jpg,False,Good
False,True,"['nonmatch', 1330.9658306344359]",beach,beaches_20081106_00035.jpg,False,Bad
False,True,"['match', 1333.9356562307441]",office,offices_00512.jpg,True,Bad
True,False,"['match', 1336.5408249587313]",city,city_00318.jpg,True,Bad
False,True,"['match', 1339.8410304870713]",highway,highways_20081106_00041.jpg,True,Bad
False,True,"['match', 1342.5487706186634]",beach,beaches_00249.jpg,True,Good
False,True,"['nonmatch', 1345.7572860591863]",highway,highways_00510.jpg,False,Bad
True,False,"['nonmatch', 1349.1342414832686]",highway,highways_00409.jpg,True,Good
True,False,"['match', 1352.3289717310815]",highway,highways_00222.jpg,False,Good
False,True,"['match', 1355.033826681325]",city,city_00585.jpg,True,Bad
True,False,"['match', 1358.1623213741989]",city,city_00148.jpg,False,Bad
False,True,"['nonmatch', 1361.3873398522346]",mountain,mountains_00324.jpg,False,Good
False,True,"['match', 1365.4589380517814]",mountain,mountains_00734.jpg,False,Bad
True,False,"['nonmatch', 1368.5568270716237]",mountain,mountains_00450.jpg,False,Bad
True,False,"['nonmatch', 1371.6233438270656]",beach,beaches_00369.jpg,False,Good
True,False,"['nonmatch', 1377.080463573238]",office,offices_00421.jpg,True,Bad
False,True,"['nonmatch', 1379.835134718203]",beach,beaches_00390.jpg,False,Good
True,False,"['nonmatch', 1382.562310485601]",office,offices_20081106_00051.jpg,True,Good
False,True,"['match', 1385.376449872685]",office,offices_00603.jpg,False,Bad
False,True,"['nonmatch', 1388.1658087797152]",beach,beaches_00506.jpg,False,Bad
False,True,"['match', 1391.1224570036557]",forest,forests_00241.jpg,True,Good
True,False,"['nonmatch', 1394.188008018165]",city,city_00585.jpg,False,Bad
False,True,"['match', 1397.024559049382]",mountain,mountains_00580.jpg,False,Bad
True,False,"['nonmatch', 1399.9513606730648]",beach,beaches_00355.jpg,False,Good
True,False,"['match', 1402.732950604495]",office,offices_00204.jpg,True,Bad
True,False,"['nonmatch', 1405.5796053131412]",office,offices_00493.jpg,True,Bad
True,False,"['match', 1408.1958761279566]",forest,forests_00497.jpg,True,Bad
True,False,"['nonmatch', 1410.86076107673]",beach,beaches_00355.jpg,True,Good
False,True,"['match', 1413.5567297659545]",city,city_00637.jpg,False,Bad
True,False,"['nonmatch', 1416.5763097060062]",beach,beaches_00386.jpg,False,Good
True,False,"['nonmatch', 1419.4338253747603]",office,offices_00611.jpg,False,Bad
True,False,"['nonmatch', 1424.0058515444866]",highway,highways_00463.jpg,True,Good
True,False,"['match', 1427.2161347248862]",mountain,mountains_00657.jpg,False,Bad
True,False,"['nonmatch', 1430.3452466493795]",forest,forests_20081106_00088.jpg,False,Good
True,False,"['match', 1433.2118517693762]",forest,forests_00114.jpg,True,Good
True,False,"['nonmatch', 1435.8924578540925]",office,offices_00141.jpg,False,Good
False,True,"['match', 1438.8599713417852]",office,offices_00630.jpg,False,Bad
False,True,"['nonmatch', 1441.7382905847128]",beach,beaches_00571.jpg,True,Bad
False,True,"['match', 1444.4492860073917]",city,city_00189.jpg,False,Good
True,False,"['match', 1447.6395103405757]",forest,forests_00299.jpg,False,Good
False,True,"['nonmatch', 1450.4371410789352]",highway,highways_00437.jpg,True,Bad
False,True,"['match', 1453.294334425479]",forest,forests_20081106_00018.jpg,False,Good
False,True,"['match', 1456.1636796703847]",mountain,mountains_00247.jpg,True,Bad
False,True,"['nonmatch', 1459.3712235629457]",beach,beaches_00451.jpg,True,Bad
True,False,"['match', 1462.2725870469628]",forest,forests_00497.jpg,False,Bad
False,True,"['nonmatch', 1465.5629574046475]",office,offices_00628.jpg,True,Good
True,False,"['match', 1468.2433423450668]",office,offices_00650.jpg,True,Bad
True,False,"['match', 1470.918122139759]",forest,forests_20081106_00052.jpg,False,Good
False,True,"['match', 1473.6247946404105]",forest,forests_00306.jpg,False,Good
True,False,"['nonmatch', 1477.1044812302428]",highway,highways_20081106_00019.jpg,True,Bad
True,False,"['match', 1480.1477932980906]",mountain,mountains_00730.jpg,True,Bad
True,False,"['match', 1483.5135547581017]",office,offices_00671.jpg,True,Good
True,False,"['nonmatch', 1486.3089874522987]",office,offices_00165.jpg,True,Bad
True,False,"['nonmatch', 1489.1311643090578]",beach,beaches_20081106_00048.jpg,True,Good
False,True,"['nonmatch', 1492.4564344355038]",forest,forests_00612.jpg,False,Good
True,False,"['match', 1495.5866077698843]",office,offices_20081106_00024.jpg,False,Good
True,False,"['nonmatch', 1499.00510838407]",forest,forests_00599.jpg,True,Good
True,False,"['match', 1502.145225610677]",city,city_00576.jpg,True,Bad
True,False,"['nonmatch', 1505.3313396727906]",highway,highways_00399.jpg,False,Bad
True,False,"['match', 1508.161200804991]",city,city_20081106_00003.jpg,False,Good
True,False,"['match', 1511.296794037252]",beach,beaches_00362.jpg,True,Good
False,True,"['match', 1525.9027011094106]",highway,highways_00414.jpg,True,Good
False,True,"['match', 1528.5077984080626]",city,city_00464.jpg,False,Bad
False,True,"['match', 1531.1950990309365]",forest,forests_00543.jpg,True,Bad
True,False,"['match', 1534.4268680653483]",highway,highways_00541.jpg,False,Good
False,True,"['match', 1537.1327516173335]",forest,forests_00294.jpg,True,Good
False,True,"['match', 1539.8602683380227]",beach,beaches_00513.jpg,True,Bad
False,True,"['match', 1542.6196329438144]",highway,highways_00547.jpg,True,Bad
True,False,"['nonmatch', 1545.3083239305215]",beach,beaches_00126.jpg,True,Good
False,True,"['match', 1548.705857370563]",beach,beaches_00315.jpg,True,Bad
False,True,"['match', 1551.3106964809629]",city,city_00155.jpg,True,Bad
True,False,"['match', 1554.372056349705]",mountain,mountains_00687.jpg,False,Good
False,True,"['match', 1557.0210914438378]",beach,beaches_00235.jpg,True,Good
True,False,"['match', 1559.850900575089]",city,city_00412.jpg,True,Bad
True,False,"['match', 1563.4615831065503]",office,offices_00406.jpg,True,Bad
False,True,"['match', 1566.0732713294215]",beach,beaches_00586.jpg,False,Bad
True,False,"['match', 1569.5853512263666]",mountain,mountains_00412.jpg,True,Good
True,False,"['nonmatch', 1573.004830754065]",forest,forests_20081106_00010.jpg,True,Good
False,True,"['nonmatch', 1575.62761139485]",beach,beaches_00256.jpg,False,Good
True,False,"['nonmatch', 1578.4697482192623]",forest,forests_00306.jpg,True,Good
True,False,"['nonmatch', 1581.335331065502]",office,offices_00441.jpg,False,Bad
False,True,"['match', 1584.3652651274151]",city,city_00613.jpg,True,Good
True,False,"['nonmatch', 1587.5748419484191]",highway,highways_00161.jpg,False,Good
True,False,"['nonmatch', 1590.7596264143315]",highway,highways_00503.jpg,True,Bad
True,False,"['match', 1593.9146041034826]",highway,highways_00519.jpg,True,Bad
False,True,"['nonmatch', 1596.9766608378054]",mountain,mountains_00411.jpg,True,Bad
False,True,"['match', 1599.7957077555152]",highway,highways_00512.jpg,True,Bad
True,False,"['match', 1603.0246820051593]",highway,highways_00132.jpg,True,Bad
True,False,"['match', 1606.722179844816]",beach,beaches_00319.jpg,True,Good
True,False,"['nonmatch', 1609.7566494295893]",forest,forests_00380.jpg,True,Good
False,True,"['match', 1612.5531093698414]",office,offices_00308.jpg,True,Bad
False,True,"['match', 1616.1983427771354]",highway,highways_00159.jpg,False,Bad
True,False,"['match', 1619.3747760828448]",city,city_00234.jpg,False,Good
True,False,"['nonmatch', 1622.5335637854294]",mountain,mountains_00198.jpg,False,Good
True,False,"['nonmatch', 1625.7476265814114]",highway,highways_00413.jpg,True,Good
True,False,"['nonmatch', 1628.8776137881025]",mountain,mountains_00580.jpg,True,Bad
True,False,"['nonmatch', 1632.4712039444225]",city,city_00337.jpg,True,Bad
True,False,"['nonmatch', 1635.844217709468]",mountain,mountains_00364.jpg,True,Bad
True,False,"['nonmatch', 1638.7009676743812]",office,offices_00643.jpg,True,Good
False,True,"['match', 1641.3485216051033]",forest,forests_20081106_00015.jpg,True,Good
True,False,"['nonmatch', 1644.5887016180018]",office,offices_00421.jpg,False,Bad
False,True,"['match', 1647.456262822715]",office,offices_00675.jpg,False,Good
True,False,"['nonmatch', 1650.2471398669375]",forest,forests_00495.jpg,True,Bad
False,True,"['match', 1652.9754035324036]",office,offices_00395.jpg,True,Good
True,False,"['match', 1655.85322750269]",city,city_00201.jpg,False,Good
True,False,"['match', 1659.572486484906]",mountain,mountains_00474.jpg,False,Bad
True,False,"['nonmatch', 1662.7692630790154]",beach,beaches_00545.jpg,True,Bad
True,False,"['nonmatch', 1665.745650184122]",city,city_20081106_00066.jpg,False,Good
False,True,"['match', 1668.327693570431]",office,offices_00166.jpg,False,Good
True,False,"['match', 1671.0688068950537]",city,city_00472.jpg,True,Bad
True,False,"['nonmatch', 1673.9040788226214]",highway,highways_00394.jpg,False,Good
True,False,"['nonmatch', 1677.0779166815926]",forest,forests_00591.jpg,False,Good
True,False,"['match', 1680.206089811467]",office,offices_20081106_00001.jpg,True,Bad
False,True,"['match', 1682.9855972622286]",forest,forests_00108.jpg,True,Bad
False,True,"['nonmatch', 1686.1703208428848]",forest,forests_20081106_00005.jpg,False,Good
False,True,"['nonmatch', 1688.914533758496]",mountain,mountains_00106.jpg,False,Good
True,False,"['nonmatch', 1691.6469220381744]",highway,highways_20081106_00047.jpg,True,Good
False,True,"['match', 1694.4695800523293]",beach,beaches_00185.jpg,False,Good
False,True,"['match', 1697.517861202708]",beach,beaches_00439.jpg,False,Bad
False,True,"['match', 1700.5249187884701]",beach,beaches_00178.jpg,False,Good
False,True,"['match', 1703.1014370269133]",highway,highways_00155.jpg,True,Good
False,True,"['match', 1707.027426773219]",highway,highways_00254.jpg,False,Good
False,True,"['match', 1709.6691383187751]",highway,highways_20081106_00058.jpg,True,Bad
True,False,"['nonmatch', 1712.3112115341946]",forest,forests_00242.jpg,True,Good
False,True,"['match', 1714.9523243515628]",office,offices_00136.jpg,True,Bad
False,True,"['match', 1717.7594001931443]",beach,beaches_00481.jpg,False,Bad
False,True,"['match', 1720.3727132524443]",mountain,mountains_00262.jpg,False,Good
True,False,"['match', 1722.9452903030162]",highway,highways_20081106_00079.jpg,True,Bad
True,False,"['match', 1726.4091847613097]",highway,highways_00205.jpg,False,Good
False,True,"['match', 1729.2191759712355]",forest,forests_00543.jpg,False,Bad
True,False,"['nonmatch', 1733.2282893199178]",highway,highways_00390.jpg,False,Good
False,True,"['match', 1735.7865395829017]",mountain,mountains_20081106_00063.jpg,False,Good
True,False,"['nonmatch', 1738.5565546284477]",highway,highways_00453.jpg,False,Bad
True,False,"['match', 1741.38022254309]",city,city_00314.jpg,True,Good
True,False,"['match', 1744.3873780460337]",office,offices_00634.jpg,False,Good
True,False,"['match', 1747.3676677331935]",city,city_00305.jpg,False,Good
False,True,"['nonmatch', 1750.118067872204]",highway,highways_00159.jpg,True,Bad
