scramble,target,response,image_category,image_name,image_invert,image_list
False,True,"['match', 939.0777679017297]",beach,beaches_00517.jpg,True,Bad
True,False,"['match', 941.4762617815516]",beach,beaches_00119.jpg,True,Good
True,False,"['match', 943.9981923720827]",city,city_00613.jpg,True,Good
True,False,"['match', 946.4963388125885]",highway,highways_00437.jpg,True,Bad
True,False,"['match', 948.9381209623199]",city,city_00364.jpg,False,Bad
False,True,"['match', 951.7164986088834]",office,offices_00611.jpg,True,Bad
True,False,"['match', 954.3311547738391]",highway,highways_00422.jpg,False,Good
True,False,"['match', 957.0413801678162]",office,offices_00603.jpg,False,Bad
True,False,"['nonmatch', 960.2633511054081]",beach,beaches_00243.jpg,True,Good
False,True,"['match', 963.1867620822974]",forest,forests_00556.jpg,True,Bad
False,True,"['match', 965.6969608402171]",beach,beaches_00447.jpg,True,Bad
True,False,"['match', 968.290197354439]",city,city_00234.jpg,True,Good
False,True,"['match', 970.8546429094154]",mountain,mountains_00387.jpg,True,Bad
False,True,"['match', 973.2682625233914]",office,offices_20081106_00009.jpg,False,Bad
True,False,"['match', 975.8221433602]",beach,beaches_00390.jpg,False,Good
True,False,"['match', 978.1454574444623]",highway,highways_00413.jpg,False,Good
True,False,"['match', 980.585117496391]",highway,highways_00409.jpg,True,Good
False,True,"['match', 983.3073313891784]",beach,beaches_00465.jpg,True,Bad
False,True,"['match', 985.7771989584169]",forest,forests_00556.jpg,False,Bad
True,False,"['match', 988.8720733592643]",city,city_00379.jpg,True,Bad
True,False,"['match', 992.807673119336]",highway,highways_00510.jpg,True,Bad
False,True,"['match', 995.3552550324805]",highway,highways_00328.jpg,False,Good
False,True,"['nonmatch', 999.0158987963483]",highway,highways_00259.jpg,True,Bad
True,False,"['nonmatch', 1001.6652920192076]",beach,beaches_00306.jpg,False,Good
True,False,"['nonmatch', 1004.4426079777849]",highway,highways_00409.jpg,False,Good
True,False,"['match', 1007.1519608903413]",mountain,mountains_00742.jpg,True,Good
True,False,"['match', 1009.7081946427139]",city,city_00660.jpg,True,Good
False,True,"['match', 1012.346771302831]",mountain,mountains_00504.jpg,True,Bad
True,False,"['match', 1014.8315821637661]",highway,highways_00611.jpg,True,Bad
False,True,"['nonmatch', 1017.7708613361135]",mountain,mountains_00377.jpg,True,Bad
True,False,"['match', 1022.6797222134226]",forest,forests_00379.jpg,False,Bad
True,False,"['match', 1025.1126247343411]",office,offices_00304.jpg,False,Good
True,False,"['match', 1027.8429624040955]",office,offices_00493.jpg,True,Bad
False,True,"['match', 1031.2337739016093]",forest,forests_00591.jpg,False,Good
False,True,"['match', 1033.8255840507793]",office,offices_00629.jpg,False,Good
True,False,"['match', 1036.3463205900634]",forest,forests_00495.jpg,True,Bad
True,False,"['nonmatch', 1038.9040536677628]",city,city_00401.jpg,True,Bad
False,True,"['match', 1041.4688902351165]",mountain,mountains_00426.jpg,False,Bad
False,True,"['match', 1044.2756825300078]",office,offices_00678.jpg,False,Good
True,False,"['match', 1046.821724358743]",office,offices_00434.jpg,False,Bad
True,False,"['match', 1049.571970273612]",city,city_20081106_00028.jpg,False,Good
True,False,"['match', 1052.2192446818108]",beach,beaches_00432.jpg,True,Bad
True,False,"['match', 1054.7870033483039]",beach,beaches_00398.jpg,True,Good
False,True,"['match', 1057.3293217328976]",mountain,mountains_00752.jpg,True,Good
False,True,"['match', 1059.8421452826342]",highway,highways_00399.jpg,False,Bad
True,False,"['match', 1062.1918058959552]",office,offices_00493.jpg,False,Bad
