scramble,target,response,image_category,image_name,image_invert,image_list
True,False,"['nonmatch', 830.5861940308033]",office,offices_00629.jpg,True,Good
False,True,"['match', 833.047739466271]",forest,forests_00361.jpg,False,Bad
True,False,"['nonmatch', 835.5788903245749]",highway,highways_00450.jpg,True,Bad
False,True,"['match', 838.0899528175156]",city,city_00294.jpg,True,Good
True,False,"['nonmatch', 840.7168820412828]",beach,beaches_00248.jpg,True,Good
False,True,"['match', 843.0351981834768]",city,city_00309.jpg,False,Good
False,True,"['match', 845.5942797943546]",mountain,mountains_00707.jpg,False,Bad
False,True,"['match', 848.1978265457657]",forest,forests_20081106_00023.jpg,False,Good
False,True,"['nonmatch', 850.6403227513174]",mountain,mountains_00364.jpg,True,Bad
True,False,"['match', 853.2821995672558]",beach,beaches_00344.jpg,True,Bad
False,True,"['match', 855.6343851142678]",mountain,mountains_00730.jpg,False,Bad
True,False,"['nonmatch', 858.2612976638496]",beach,beaches_00117.jpg,True,Good
True,False,"['match', 860.776384542845]",beach,beaches_00193.jpg,False,Good
False,True,"['nonmatch', 863.356604994102]",forest,forests_00379.jpg,False,Bad
False,True,"['match', 865.739146098786]",beach,beaches_00355.jpg,False,Good
False,True,"['match', 868.2565133181622]",forest,forests_00355.jpg,False,Good
True,False,"['match', 871.0350733730322]",forest,forests_00478.jpg,False,Bad
True,False,"['match', 873.7059514491083]",beach,beaches_20081106_00053.jpg,False,Good
False,True,"['match', 876.0546650486377]",beach,beaches_00522.jpg,False,Bad
True,False,"['match', 878.7857806137282]",beach,beaches_00266.jpg,False,Good
False,True,"['match', 881.4731331792831]",highway,highways_20081106_00041.jpg,True,Bad
False,True,"['match', 884.1860816683542]",mountain,mountains_00334.jpg,False,Good
True,False,"['nonmatch', 886.9042044089783]",forest,forests_00341.jpg,False,Bad
True,False,"['nonmatch', 889.537850587964]",office,offices_00406.jpg,False,Bad
True,False,"['match', 891.9287631352066]",highway,highways_20081106_00079.jpg,True,Bad
False,True,"['match', 894.6406226179854]",mountain,mountains_00588.jpg,False,Good
False,True,"['nonmatch', 896.8640676160306]",office,offices_00304.jpg,False,Good
False,True,"['match', 899.4443774548627]",highway,highways_00450.jpg,False,Bad
True,False,"['match', 901.8621512743398]",mountain,mountains_00580.jpg,True,Bad
False,True,"['nonmatch', 904.338411123698]",beach,beaches_00109.jpg,False,Bad
False,True,"['nonmatch', 908.9593391648539]",office,offices_00304.jpg,True,Good
False,True,"['nonmatch', 911.3333657734426]",mountain,mountains_00577.jpg,True,Good
True,False,"['match', 914.334038946978]",office,offices_20081106_00092.jpg,True,Bad
True,False,"['nonmatch', 916.5949631632766]",city,city_00464.jpg,True,Bad
True,False,"['nonmatch', 919.1555800419711]",beach,beaches_00439.jpg,False,Bad
True,False,"['match', 921.5788509916358]",highway,highways_00259.jpg,True,Bad
False,True,"['match', 924.196775089974]",forest,forests_00108.jpg,False,Bad
True,False,"['nonmatch', 926.5707465666176]",forest,forests_00114.jpg,True,Good
True,False,"['nonmatch', 929.0682766164416]",city,city_00189.jpg,False,Good
False,True,"['match', 931.5119532662998]",mountain,mountains_00514.jpg,True,Bad
False,True,"['match', 934.0318258968164]",mountain,mountains_00107.jpg,True,Good
True,False,"['nonmatch', 936.8791699458318]",beach,beaches_00451.jpg,False,Bad
False,True,"['nonmatch', 939.0700671548823]",office,offices_00665.jpg,False,Bad
False,True,"['match', 941.6510418669153]",office,offices_00120.jpg,True,Good
False,True,"['match', 948.1840268672328]",forest,forests_00556.jpg,True,Bad
True,False,"['nonmatch', 950.5901601765062]",mountain,mountains_00426.jpg,False,Bad
